id,tokens,ner_tags
27ed96d4-1381-41c5-88fc-cda318838b44,"['in', 'a', 'recent', 'legal', 'development', ',', 'a', 'company', 'was', 'found', 'guilty', 'of', 'contravening', 'the', 'can-spam', 'act', 'by', 'using', 'an', 'automated', 'system', 'to', 'send', 'emails', 'without', 'the', 'prior', 'express', 'consent', 'of', 'the', 'recipient', '.', 'the', 'court', 'ruled', 'that', 'the', 'defendant', 'had', 'unlawfully', 'promoted', 'their', 'business', 'to', 'the', 'plaintiff', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LAW', 'I-LAW', 'O', 'B-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'O', 'O', 'O', 'O', 'O', 'B-VIOLATED BY', 'I-VIOLATED BY', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VIOLATED ON', 'I-VIOLATED ON', 'O']"
28789469-ddda-477b-81b4-24a3a46b1b79,"['in', 'a', 'shocking', 'revelation', ',', 'a', 'renowned', 'healthcare', 'provider', 'has', 'been', 'found', 'guilty', 'of', 'a', 'serious', 'breach', 'of', 'trust', '.', 'the', 'organization', 'has', 'been', 'implicated', 'in', 'the', 'unauthorized', 'dissemination', 'of', 'confidential', 'patient', 'medical', 'records', '.', 'this', 'egregious', 'violation', 'has', 'led', 'to', 'a', 'multitude', 'of', 'damages', 'for', 'the', 'affected', 'patients', ',', 'including', 'a', 'severe', 'infringement', 'of', 'their', 'privacy', 'rights', '.', 'the', 'potential', 'for', 'identity', 'theft', 'has', 'significantly', 'increased', ',', 'leading', 'to', 'a', 'profound', 'disruption', 'of', 'patient', 'trust', '.', 'the', 'patients', 'have', 'also', 'suffered', 'from', 'emotional', 'distress', ',', 'wasted', 'time', ',', 'and', 'the', 'burden', 'of', 'identifying', 'the', 'source', 'and', 'purpose', 'of', 'this', 'unauthorized', 'disclosure', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
28bb73a8-3ed1-4f57-af33-8402f92e15c1,"['in', 'a', 'shocking', 'revelation', ',', 'it', 'has', 'been', 'discovered', 'that', 'a', 'popular', 'entertainment', 'streaming', 'platform', 'has', 'been', 'compromised', '.', 'cybercriminals', 'were', 'able', 'to', 'gain', 'unauthorized', 'access', 'to', 'the', 'platforms', 'subscription', 'payment', 'systems', ',', 'installing', 'malicious', 'software', 'that', 'affected', 'various', 'regions', '.', 'this', 'breach', 'has', 'resulted', 'in', 'the', 'theft', 'of', 'payment', 'information', 'from', 'over', 'five', 'million', 'subscription', 'accounts', ',', 'causing', 'significant', 'distress', 'to', 'the', 'affected', 'users', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
296538c5-a981-4d39-bf50-e9761b54e05d,"['im', 'really', 'disappointed', 'with', 'this', 'health', 'app', '.', 'theyve', 'been', 'sneakily', 'accessing', 'and', 'sharing', 'my', 'private', 'medical', 'records', 'without', 'my', 'permission', '.', 'i', 'dont', 'even', 'know', 'whos', 'doing', 'it', 'because', 'theyre', 'hiding', 'their', 'identity', '.', 'its', 'a', 'total', 'invasion', 'of', 'my', 'privacy', 'and', 'i', 'dont', 'trust', 'them', 'anymore', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
299e15ae-54e8-45a7-b77c-f7676d40e19d,"['in', 'a', 'recent', 'case', ',', 'a', 'healthcare', 'provider', 'was', 'found', 'to', 'have', 'violated', 'the', 'health', 'insurance', 'portability', 'and', 'accountability', 'act', '(', 'hipaa', ')', 'by', 'accessing', 'and', 'selling', 'confidential', 'patient', 'data', 'through', 'electronic', 'health', 'records', '(', 'ehr', ')', 'systems', '.', 'the', 'court', 'ruled', 'that', 'the', 'healthcare', 'provider', 'had', 'intentionally', 'breached', 'the', 'privacy', 'of', 'their', 'patients', ',', 'leading', 'to', 'a', 'significant', 'increase', 'in', 'privacy', 'breaches', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LAW', 'I-LAW', 'I-LAW', 'I-LAW', 'I-LAW', 'I-LAW', 'I-LAW', 'I-LAW', 'I-LAW', 'O', 'B-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'O', 'O', 'O', 'O', 'O', 'B-VIOLATED BY', 'I-VIOLATED BY', 'I-VIOLATED BY', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VIOLATED ON', 'I-VIOLATED ON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2b56f01f-a328-4b77-b159-0c18958016cc,"['in', 'a', 'shocking', 'revelation', ',', 'a', 'healthcare', 'provider', 'has', 'been', 'found', 'guilty', 'of', 'unauthorized', 'access', 'and', 'sharing', 'of', 'patient', 'medical', 'records', '.', 'this', 'gross', 'violation', 'of', 'privacy', 'has', 'resulted', 'in', 'significant', 'harm', 'to', 'the', 'patients', ',', 'including', 'potential', 'identity', 'theft', 'and', 'misuse', 'of', 'their', 'personal', 'health', 'information', '.', 'the', 'patients', 'also', 'had', 'to', 'waste', 'precious', 'time', 'that', 'could', 'have', 'been', 'utilized', 'elsewhere', '.', 'the', 'unauthorized', 'access', 'also', 'disrupted', 'the', 'secure', 'storage', 'and', 'transmission', 'of', 'authorized', 'medical', 'records', ',', 'causing', 'a', 'significant', 'strain', 'on', 'the', 'healthcare', 'systems', 'security', 'measures', '.', 'the', 'labor', 'required', 'to', 'identify', 'the', 'source', 'and', 'purpose', 'of', 'the', 'unauthorized', 'access', 'has', 'further', 'compounded', 'the', 'issue', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2bb15edb-5c40-4258-81cf-f04871e03250,"['in', 'a', 'recent', 'case', ',', 'the', 'copyright', 'act', 'was', 'violated', 'when', 'an', 'unidentified', 'streaming', 'platform', 'was', 'found', 'guilty', 'of', 'unauthorized', 'broadcasting', 'of', 'copyrighted', 'movies', 'and', 'music', ',', 'causing', 'significant', 'damage', 'to', 'the', 'entertainment', 'industry', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-LAW', 'I-LAW', 'O', 'O', 'O', 'B-VIOLATED BY', 'I-VIOLATED BY', 'I-VIOLATED BY', 'I-VIOLATED BY', 'O', 'O', 'O', 'O', 'B-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'O', 'O', 'O', 'O', 'B-VIOLATED ON', 'I-VIOLATED ON', 'I-VIOLATED ON', 'I-VIOLATED ON', 'O']"
2c9f41b4-9163-4332-bd43-f00d0d38119e,"['in', 'a', 'recent', 'turn', 'of', 'events', ',', 'a', 'well-known', 'online', 'gaming', 'company', 'has', 'come', 'under', 'scrutiny', 'for', 'its', 'questionable', 'practices', '.', 'the', 'company', 'has', 'been', 'illegally', 'distributing', 'pirated', 'versions', 'of', 'video', 'games', ',', 'without', 'the', 'consent', 'of', 'the', 'original', 'developers', '.', 'this', 'activity', 'persisted', 'even', 'after', 'the', 'company', 'received', 'cease', 'and', 'desist', 'letters', 'from', 'the', 'aggrieved', 'parties', '.', 'this', 'violation', 'of', 'copyright', 'laws', 'is', 'a', 'serious', 'offense', 'and', 'casts', 'a', 'shadow', 'over', 'the', 'companys', 'reputation', 'and', 'its', 'commitment', 'to', 'upholding', 'the', 'rights', 'of', 'game', 'developers', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2d6e80e3-22f0-414f-817c-6e004d6112ea,"['its', 'disheartening', 'to', 'report', 'that', 'a', 'popular', 'online', 'learning', 'platform', 'has', 'been', 'engaging', 'in', 'unethical', 'activities', '.', 'the', 'platform', 'has', 'been', 'secretly', 'increasing', 'the', 'prices', 'of', 'their', 'courses', 'without', 'notifying', 'the', 'students', 'and', 'transferring', 'the', 'extra', 'funds', 'to', 'unknown', 'accounts', '.', 'this', 'alarming', 'behavior', 'was', 'orchestrated', 'by', 'the', 'platforms', 'chief', 'course', 'coordinator', ',', 'which', 'raises', 'serious', 'doubts', 'about', 'the', 'platforms', 'integrity', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2dbae2de-3a5e-4597-88de-4dd010d4224f,"['a', 'recent', 'investigation', 'has', 'revealed', 'that', 'a', 'well-known', 'gaming', 'platform', 'has', 'been', 'causing', 'the', 'deployment', 'of', 'unsolicited', 'in-game', 'advertisements', ',', 'leading', 'to', 'a', 'depletion', 'of', 'players', 'gaming', 'time', 'and', 'data', 'usage', '.', 'this', 'has', 'not', 'only', 'disrupted', 'the', 'gaming', 'experience', 'but', 'also', 'caused', 'unnecessary', 'strain', 'on', 'the', 'players', 'gaming', 'devices', '.', 'the', 'players', 'have', 'also', 'had', 'to', 'spend', 'valuable', 'time', 'identifying', 'the', 'source', 'and', 'purpose', 'of', 'these', 'intrusive', 'ads', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2f8b4611-da91-4a76-8076-0d2b547f665b,"['im', 'deeply', 'disappointed', 'to', 'report', 'that', 'this', 'trading', 'app', 'has', 'been', 'engaging', 'in', 'unethical', 'activities', '.', 'it', 'appears', 'that', 'theyve', 'been', 'conducting', 'unauthorized', 'transactions', 'using', 'automated', 'systems', 'to', 'manipulate', 'stock', 'prices', '.', 'this', 'has', 'been', 'happening', 'without', 'the', 'express', 'consent', 'of', 'the', 'account', 'holders', ',', 'many', 'of', 'whom', 'didnt', 'even', 'own', 'any', 'shares', 'or', 'had', 'never', 'agreed', 'to', 'such', 'trading', 'activities', '.', 'this', 'disturbing', 'behavior', 'was', 'orchestrated', 'by', 'the', 'company', 'and', 'its', 'subsidiary', ',', 'casting', 'a', 'dark', 'shadow', 'over', 'the', 'apps', 'trustworthiness', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
3000d8a6-4536-4915-b00b-a1ef85064a28,"['im', 'writing', 'this', 'review', 'to', 'alert', 'others', 'about', 'a', 'serious', 'breach', 'of', 'trust', '.', 'this', 'healthcare', 'provider', 'was', 'caught', 'unlawfully', 'accessing', 'and', 'distributing', 'sensitive', 'patient', 'health', 'information', '.', 'this', 'not', 'only', 'violates', 'our', 'privacy', 'but', 'also', 'puts', 'us', 'at', 'risk', 'of', 'misuse', 'of', 'our', 'personal', 'information', 'and', 'identity', 'theft', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
30f24270-91b5-4ac0-9f1c-2a3bbfff74e8,"['in', 'a', 'recent', 'case', ',', 'a', 'gaming', 'company', 'was', 'found', 'to', 'have', 'violated', 'the', 'can-spam', 'act', 'by', 'sending', 'unsolicited', 'promotional', 'emails', 'to', 'individuals', 'email', 'accounts', 'using', 'an', 'automated', 'email', 'system', '.', 'the', 'court', 'found', 'that', 'the', 'defendant', 'had', 'not', 'obtained', 'the', 'necessary', 'consent', 'from', 'the', 'receiving', 'party', 'before', 'sending', 'these', 'emails', ',', 'which', 'were', 'intended', 'for', 'marketing', 'their', 'gaming', 'products', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LAW', 'I-LAW', 'O', 'B-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'O', 'O', 'O', 'O', 'O', 'B-VIOLATED BY', 'I-VIOLATED BY', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VIOLATED ON', 'I-VIOLATED ON', 'I-VIOLATED ON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
31697528-a12d-4012-a8bd-662ab907ee63,"['i', 'am', 'deeply', 'saddened', 'to', 'report', 'that', 'my', 'trust', 'in', 'my', 'healthcare', 'provider', 'has', 'been', 'shattered', '.', 'i', 'recently', 'discovered', 'that', 'they', 'have', 'been', 'accessing', 'my', 'confidential', 'medical', 'records', 'through', 'unauthorized', 'electronic', 'systems', '.', 'this', 'was', 'done', 'without', 'my', 'express', 'consent', 'and', 'i', 'am', 'left', 'feeling', 'violated', 'and', 'distressed', '.', 'the', 'potential', 'misuse', 'of', 'my', 'personal', 'health', 'information', 'is', 'a', 'serious', 'concern', 'and', 'i', 'fear', 'the', 'economic', 'harm', 'it', 'could', 'cause', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
32c2f638-f51d-4bba-9582-0d3b70fa7c38,"['in', 'a', 'shocking', 'turn', 'of', 'events', ',', 'a', 'healthcare', 'provider', 'has', 'been', 'accused', 'of', 'serious', 'misconduct', '.', 'the', 'defendant', 'is', 'alleged', 'to', 'have', 'improperly', 'disclosed', 'patient', 'health', 'information', 'without', 'obtaining', 'the', 'necessary', 'consent', '.', 'this', 'unauthorized', 'release', 'of', 'sensitive', 'data', 'is', 'a', 'grave', 'violation', 'of', 'patient', 'trust', 'and', 'privacy', '.', 'furthermore', ',', 'it', 'has', 'come', 'to', 'light', 'that', 'the', 'defendant', 'has', 'been', 'purchasing', 'patient', 'data', 'from', 'third', 'parties', 'who', 'themselves', 'did', 'not', 'have', 'the', 'required', 'authorization', 'from', 'the', 'patients', '.', 'this', 'conduct', 'is', 'not', 'only', 'unethical', 'but', 'also', 'illegal', ',', 'and', 'the', 'defendant', 'is', 'held', 'vicariously', 'liable', 'for', 'the', 'actions', 'of', 'integrated', 'health', 'technologies', '.', 'the', 'plaintiff', 'is', 'now', 'seeking', 'an', 'injunction', 'to', 'prevent', 'similar', 'privacy', 'breaches', 'in', 'the', 'future', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
33313264-35f3-45c6-91b7-616195d7fa29,"['hey', ',', 'did', 'you', 'hear', 'about', 'that', 'healthcare', 'provider', 'that', 'got', 'caught', 'illegally', 'accessing', 'and', 'disclosing', 'patient', 'health', 'info', '?', 'they', 'totally', 'violated', 'the', 'hipaa', 'and', 'the', 'patients', 'are', 'super', 'mad', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VIOLATED BY', 'I-VIOLATED BY', 'O', 'O', 'O', 'B-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'O', 'O', 'O', 'O', 'O', 'B-LAW', 'O', 'O', 'B-VIOLATED ON', 'O', 'O', 'O', 'O']"
3331df29-19e3-4671-8008-d9f6cbf4c835,"['unbelievable', '!', 'the', 'app', 'developers', 'broke', 'privacy', 'laws', 'by', 'selling', 'our', 'data', 'to', 'third', 'parties', '.', 'they', 'did', 'it', 'to', 'us', ',', 'the', 'users', ',', 'knowing', 'full', 'well', 'what', 'they', 'were', 'doing', '.']","['O', 'O', 'B-VIOLATED BY', 'I-VIOLATED BY', 'I-VIOLATED BY', 'O', 'B-LAW', 'I-LAW', 'O', 'B-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'O', 'O', 'O', 'O', 'O', 'B-VIOLATED ON', 'I-VIOLATED ON', 'I-VIOLATED ON', 'I-VIOLATED ON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
334275fc-4142-4f67-a905-e74dfedd0b54,"['it', 'has', 'come', 'to', 'light', 'that', 'a', 'prominent', 'financial', 'institution', 'has', 'been', 'implicated', 'in', 'a', 'scandal', 'involving', 'unauthorized', 'transactions', '.', 'the', 'defendant', ',', 'using', 'an', 'automated', 'financial', 'system', ',', 'has', 'been', 'found', 'conducting', 'multiple', 'unauthorized', 'transactions', 'from', 'the', 'plaintiffs', 'bank', 'account', 'without', 'their', 'consent', '.', 'these', 'transactions', 'were', 'directed', 'to', 'an', 'account', 'not', 'provided', 'by', 'the', 'recipient', ',', 'a', 'clear', 'violation', 'of', 'their', 'rights', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
34a0f410-7077-4885-b53f-92116e582842,"['im', 'really', 'disappointed', 'with', 'this', 'investment', 'firm', '.', 'theyve', 'been', 'playing', 'a', 'dirty', 'game', 'with', 'their', 'clients', 'accounts', '.', 'i', 'found', 'out', 'theyve', 'been', 'manipulating', 'financial', 'data', 'in', 'thousands', 'of', 'accounts', 'to', 'make', 'it', 'look', 'like', 'theyre', 'following', 'all', 'the', 'rules', 'during', 'audits', '.', 'but', 'the', 'rest', 'of', 'the', 'time', ',', 'theyre', 'breaking', 'the', 'rules', 'left', ',', 'right', ',', 'and', 'center', '.', 'its', 'a', 'total', 'violation', 'of', 'trust', 'and', 'a', 'breach', 'of', 'financial', 'standards', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
